,ID,name,category,main_category,currency,deadline,launched,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real,timeline,duration
278948,488877306,"PadPivot, lap & desk stand for your iPad,Tablet, or E-reader",Product Design,Design,USD,2011-03-14 00:00:00,2011-01-13 10:04:00,successful,4823,US,190352.29,190352.29,10000.0,59,59
278970,488973699,SketchChair: Furniture Designed by You,Software,Technology,USD,2011-05-13 00:00:00,2011-03-22 17:25:00,successful,584,US,31475.1,31475.1,18000.0,51,51
279024,489289185,Seventh Son Brewery,Food,Food,USD,2012-08-04 00:00:00,2012-06-05 02:17:00,successful,179,US,28583.0,28583.0,25000.0,59,59
279106,489646732,Peek Screen | Redefine Privacy & Protection for your iPhone,Gadgets,Technology,CAD,2016-09-04 00:00:00,2016-07-06 13:59:00,successful,1062,CA,3525.21,21728.8,11576.75,59,59
279247,490452815,You're the Key to Suite 709: Help Fund the Debut Album,Music,Music,USD,2011-04-30 00:00:00,2011-03-02 23:52:00,successful,111,US,11460.0,11460.0,10000.0,58,58
279413,491353953,Code Hero: A Game That Teaches You To Make Games,Video Games,Games,USD,2012-02-24 00:00:00,2011-12-26 08:34:00,successful,7459,US,170954.0,170954.0,100000.0,59,59
279427,491424989,CoffeeCSA.org | Direct Trade with Coffee Farmers,Farmer's Markets,Food,USD,2015-01-01 00:00:00,2014-11-03 19:05:00,successful,183,US,50037.0,50037.0,50000.0,58,58
279429,49142837,Custom Swiss-component Watches from Albany & Co.,Product Design,Design,GBP,2017-04-02 00:00:00,2017-02-01 08:01:00,successful,388,GB,31366.47,44336.1,18633.31,59,59
279442,491499283,POSTAL 2 (Canceled),Narrative Film,Film & Video,USD,2013-10-27 00:00:00,2013-08-28 19:36:00,canceled,378,US,29977.44,29977.44,500000.0,59,59
279696,492820343,DungeonMorph Dice (Dungeon Geomorphs),Tabletop Games,Games,USD,2011-05-23 00:00:00,2011-03-22 23:00:00,successful,379,US,20620.3,20620.3,6500.0,61,61
279779,493252747,Morels Vegan Food Truck,Food,Food,USD,2011-01-21 00:00:00,2010-11-22 06:01:00,successful,220,US,13002.63,13002.63,12000.0,59,59
279882,493766539,Pawns and Pints : Kansas City's Board Game Cafe,Tabletop Games,Games,USD,2016-09-20 00:00:00,2016-07-22 15:45:00,successful,272,US,2266.0,18814.0,10000.0,59,59
280185,495358994,The Billet Dock: The Easiest iPad & iPhone Dock,Product Design,Design,USD,2012-04-09 00:00:00,2012-02-10 04:25:00,failed,187,US,20276.0,20276.0,50000.0,58,58
280215,495486453,Bovarro Watch - Apollo 11 Moon Mission 1969,Product Design,Design,CAD,2016-11-27 00:00:00,2016-09-28 16:29:00,successful,161,CA,34487.28,122331.43,21047.88,59,59
280301,495957967,Keep PastPages alive,Journalism,Journalism,USD,2012-07-06 00:00:00,2012-05-07 22:50:00,successful,138,US,5641.0,5641.0,5000.0,59,59
280350,496181586,Mandy Fender - One fender to rule them all!,Product Design,Design,USD,2015-12-24 00:00:00,2015-10-30 04:46:00,successful,149,US,14026.2,14026.2,10000.0,54,54
280439,496621448,CLANNAD Official English Release,Video Games,Games,USD,2015-01-09 00:00:00,2014-11-10 19:48:00,successful,5819,US,541161.6,541161.6,140000.0,59,59
280511,496994635,"iTuuli, The Most Affordable Tru-Wireless Bluetooth Earphones",Sound,Technology,USD,2016-07-05 00:00:00,2016-05-06 05:58:00,failed,152,US,7458.0,7458.0,82500.0,59,59
280559,497200176,Scanbox - Turn your iPhone into a portable scanner,Design,Design,USD,2012-07-08 00:00:00,2012-05-09 02:15:00,successful,5585,US,184499.36,184499.36,12500.0,59,59
280638,497620037,__'s Little Book of Big Dreams - a cuSTEMized creation,Children's Books,Publishing,USD,2013-12-14 00:00:00,2013-10-15 22:59:00,successful,179,US,6186.27,6186.27,1618.0,59,59
280663,497753422,Lee Scratch Perry's Vision Of Paradise,Documentary,Film & Video,USD,2013-03-05 00:00:00,2013-01-04 15:38:00,successful,160,US,22161.33,22161.33,20000.0,59,59
280768,498280792,Avalanche Theatre Company - What is Living Without...,Theater,Theater,USD,2013-03-04 00:00:00,2013-01-03 23:38:00,successful,111,US,8262.3,8262.3,8000.0,59,59
280895,498963565,Core Training Just Got Smarter | STEALTH,Gadgets,Technology,USD,2016-12-31 00:00:00,2016-11-01 21:33:00,successful,1858,US,56735.0,381281.0,20000.0,59,59
281013,499552311,Kind of Bloop: An 8-Bit Tribute to Miles Davis,Jazz,Music,USD,2009-08-01 00:00:00,2009-05-12 20:50:00,successful,419,US,8647.79,8647.79,2000.0,80,80
281053,499767531,"ezcontrol, home automation made easy",Gadgets,Technology,USD,2016-05-31 00:00:00,2016-04-01 00:46:00,successful,332,US,29308.7,29308.7,10000.0,59,59
281060,499812797,"Trickey - Any key, anywhere! (Canceled)",Hardware,Technology,USD,2015-05-10 00:00:00,2015-03-11 06:00:00,canceled,158,US,18681.0,18681.0,30000.0,59,59
281121,500123533,Flexwarm - Active Climate Control Heated Jacket (Suspended),Wearables,Technology,USD,2016-05-14 00:00:00,2016-03-15 15:01:00,suspended,327,US,81095.0,81095.0,50000.0,59,59
281183,500414463,Boarders Without Borders [IRAN],Film & Video,Film & Video,USD,2012-09-17 00:00:00,2012-07-19 01:44:00,failed,179,US,27147.0,27147.0,125000.0,59,59
281187,500432875,Battle City - a PokÃ©mon Inspired Art Show,Public Art,Art,USD,2013-05-01 00:00:00,2013-03-05 06:59:00,successful,201,US,9069.22,9069.22,2500.0,56,56
281426,501738314,The Lost Remake of Beau Geste,Documentary,Film & Video,USD,2012-05-15 00:00:00,2012-03-16 01:05:00,successful,103,US,11005.0,11005.0,5000.0,59,59
281519,502139071,Who Will Save The World? A WW1 Zombie epic,Comics,Comics,USD,2012-06-20 00:00:00,2012-04-21 02:48:00,successful,165,US,3873.0,3873.0,3000.0,59,59
281804,503685112,TIGHTIES- an expandable minimalistic wallet and keyring RFID,Design,Design,USD,2013-09-14 00:00:00,2013-07-16 18:53:00,suspended,569,US,4491.0,4491.0,5575.0,59,59
281993,504723441,"The iFilm, A Revolutionary iPhone Camera Enhancement",Product Design,Design,USD,2012-05-13 00:00:00,2012-03-14 17:40:00,successful,273,US,6315.0,6315.0,3000.0,59,59
282086,505200578,Emil Milan: Midcentury Master,Art Books,Publishing,USD,2017-12-09 00:00:00,2017-10-17 14:48:00,successful,196,US,9942.0,26027.0,15000.0,52,52
282102,505331726,UberDork Cafe- A Dork With A Dream,Food,Food,USD,2010-08-13 00:00:00,2010-06-15 13:53:00,successful,116,US,6735.0,6735.0,5000.0,58,58
282229,505992664,yeair! The quadcopter of the future. From 1399 â‚¬.,Technology,Technology,EUR,2015-07-25 00:00:00,2015-05-26 18:00:00,successful,171,DE,168379.75,168088.35,76768.7,59,59
282378,506750988,CardGear Duo: The thinnest SD card and mini-USB holder,Camera Equipment,Technology,USD,2017-09-07 00:00:00,2017-07-10 16:11:00,failed,535,US,1647.0,6388.0,8000.0,58,58
282383,506764735,The Elements By Ricky Goodall,Nonfiction,Publishing,CAD,2015-02-20 00:00:00,2014-12-22 22:13:00,successful,137,CA,8446.23,7867.69,7506.42,59,59
282641,508133163,Somabar: Robotic Bartender for your Home,Product Design,Design,USD,2015-01-13 00:00:00,2014-11-21 15:42:00,successful,829,US,312707.0,312707.0,50000.0,52,52
282826,509105082,Pendolino - UK N gauge,Product Design,Design,GBP,2015-01-18 00:00:00,2014-11-19 23:00:00,failed,491,GB,303951.48,290982.24,314677.46,59,59
282848,509220966,Freedom Chair: the Adaptive All-Terrain Mobility Machine,Product Design,Design,USD,2014-12-30 00:00:00,2014-11-04 16:47:00,successful,374,US,79072.0,79072.0,50000.0,55,55
282875,509344760,Rock Way,Narrative Film,Film & Video,USD,2013-04-07 00:00:00,2013-02-06 23:16:00,failed,214,US,28074.64,28074.64,50000.0,59,59
283009,510124656,CineSkates Camera Sliders,Product Design,Design,USD,2011-10-15 00:00:00,2011-08-23 14:03:00,successful,2019,US,486518.55,486518.55,20000.0,52,52
283049,510335619,7Dayz,Documentary,Film & Video,USD,2013-03-03 00:00:00,2013-01-02 16:54:00,failed,142,US,17464.0,17464.0,95000.0,59,59
283215,511137881,Freefall Frostbite: A Reinvention,Musical,Theater,USD,2017-05-21 00:00:00,2017-03-22 00:06:00,successful,129,US,2735.0,12000.0,11500.0,59,59
283226,511217845,KantCon 2013 - Bigger! Better!  Fancier!!!,Tabletop Games,Games,USD,2013-03-26 00:00:00,2013-01-25 03:45:00,successful,102,US,7056.0,7056.0,6000.0,59,59
283258,511365876,Jack Tar Magazine and the Women of Maritime Calendar,Periodicals,Publishing,USD,2010-11-02 00:00:00,2010-09-02 19:37:00,successful,162,US,5136.0,5136.0,4000.0,60,60
283487,512401127,Dig In Your Heels - A Breast Cancer Memoir,Nonfiction,Publishing,USD,2014-11-30 00:00:00,2014-10-01 19:00:00,successful,154,US,13046.0,13046.0,10000.0,59,59
283503,512492280,I Can Understand (Children's Book About Special Needs),Children's Books,Publishing,USD,2015-03-06 00:00:00,2015-01-05 23:36:00,successful,103,US,7219.0,7219.0,7000.0,59,59
283538,512620191,Taking My Parents to Burning Man - ...a Black Rock-umentary!,Documentary,Film & Video,USD,2012-06-25 00:00:00,2012-04-27 06:02:00,successful,176,US,10371.9,10371.9,10000.0,58,58
283601,512936200,My Saga - A Star Wars Documentary,Documentary,Film & Video,AUD,2014-10-06 00:00:00,2014-08-07 14:35:00,successful,256,AU,15255.81,14291.94,13063.93,59,59
283744,51362031,BraBallÂ® Machine Wash Bras with Hand-Washed Results,Product Design,Design,USD,2016-12-13 00:00:00,2016-10-14 17:05:00,canceled,206,US,3381.0,60000.0,60000.0,59,59
283755,513678867,Prisoners & Patriots: Japanese Internment in Santa Fe,Documentary,Film & Video,USD,2011-10-15 00:00:00,2011-08-16 15:26:00,successful,151,US,8490.0,8490.0,6000.0,59,59
283964,514574678,The Leather Duffle Backpack 6-in-1 Set || Zip Pack Go,Design,Design,USD,2016-12-24 00:00:00,2016-10-25 17:11:00,successful,2147,US,44660.0,889425.0,35000.0,59,59
284041,514980489,Gremolata & Cancellaresca Milanese,Graphic Design,Design,USD,2012-04-14 00:00:00,2012-02-14 11:47:00,successful,354,US,47382.89,47382.89,25000.0,59,59
284115,515267366,Crossword Puzzles!,Puzzles,Games,USD,2009-06-30 00:00:00,2009-04-29 13:52:00,successful,163,US,2265.0,2265.0,1500.0,61,61
284185,515686666,BrushyBallÂ® -  First Ever Toothbrush Coach for Kids,Product Design,Design,USD,2015-04-05 00:00:00,2015-02-04 14:58:00,failed,149,US,7088.0,7088.0,50000.0,59,59
284212,51581084,Martha Burns: Solo CD of Old-Time Songs,Country & Folk,Music,USD,2012-04-09 00:00:00,2012-02-16 16:17:00,successful,158,US,7326.0,7326.0,6500.0,52,52
284292,516199304,Creating TARTUFI's New Album,Indie Rock,Music,USD,2011-06-02 00:00:00,2011-04-01 08:12:00,successful,117,US,11228.34,11228.34,10000.0,61,61
284398,516797117,Operation: Zeus,Documentary,Film & Video,USD,2011-11-06 00:00:00,2011-09-07 21:14:00,successful,125,US,10139.0,10139.0,10000.0,59,59
284504,51741163,RIDGEBACK | A revolutionary self-cleaning pet grooming tool,Product Design,Design,USD,2016-12-25 00:00:00,2016-10-26 06:01:00,canceled,190,US,11618.0,20010.0,50000.0,59,59
284542,517697901,The bean vol 3: Broken Souls,Comics,Comics,USD,2012-08-31 00:00:00,2012-07-02 15:59:00,successful,379,US,16459.01,16459.01,5000.0,59,59
284646,51812763,"Lianne Smith to fans:  ""Okay, okay,  I'll record a CD!!""",Music,Music,USD,2011-03-02 00:00:00,2010-12-23 23:19:00,successful,238,US,15220.0,15220.0,10000.0,68,68
284765,518805264,NEPAL! The Art Book,Art Books,Publishing,EUR,2016-01-29 00:00:00,2015-11-30 08:47:00,successful,145,ES,5842.91,6022.63,5460.01,59,59
284940,519689903,The Ramen Poster 2.0,Graphic Design,Design,USD,2016-03-02 00:00:00,2016-01-05 06:43:00,successful,222,US,11397.0,11397.0,3000.0,56,56
284974,519827294,Misri Bunch: Names of Allah series 2,Animation,Film & Video,GBP,2013-01-29 00:00:00,2012-11-30 05:44:00,failed,147,GB,12059.87,11922.86,23750.71,59,59
285190,520886480,Light,Technology,Technology,USD,2012-12-21 00:00:00,2012-10-22 11:25:00,failed,1949,US,275478.2,275478.2,700000.0,59,59
285304,521414769,Hereafter Musical,Theater,Theater,USD,2011-09-25 00:00:00,2011-07-27 08:06:00,successful,264,US,61250.54,61250.54,60000.0,59,59
285363,521696092,Flourish: A Travel & Lifestyle Magazine Inspiring Adventure,Periodicals,Publishing,GBP,2018-01-05 00:00:00,2017-11-08 13:42:00,live,144,GB,30.29,4465.25,2710.32,57,57
285366,521720027,Sublime Experiment: Outward Expression of Inner Beauty,Product Design,Design,USD,2012-09-18 00:00:00,2012-07-20 18:00:00,successful,108,US,10270.0,10270.0,10000.0,59,59
285422,521993387,My No-Name Autobiography: The 9 Lives of D. J. Sylvester,Nonfiction,Publishing,USD,2011-08-30 00:00:00,2011-07-01 20:40:00,successful,116,US,8053.0,8053.0,8000.0,59,59
285580,52278669,AirStand - World's Premium Compact Fully Adjustable Stand,Product Design,Design,AUD,2014-10-17 00:00:00,2014-08-18 15:58:00,failed,101,AU,6102.34,5750.68,26355.09,59,59
285607,522917146,Day2Night - Convertible High Heel Shoes,Product Design,Design,USD,2011-07-28 00:00:00,2011-04-29 18:42:00,successful,121,US,16506.0,16506.0,15000.0,89,89
285623,522998534,L'Chaim! (To Life!),Documentary,Film & Video,USD,2012-02-21 00:00:00,2011-12-23 12:01:00,successful,133,US,36491.0,36491.0,36000.0,59,59
285760,523694167,HELP THE WILD MAKE OUR NEW RECORD,Indie Rock,Music,USD,2012-07-09 00:00:00,2012-05-10 22:44:00,successful,134,US,4328.97,4328.97,2000.0,59,59
286017,524957926,Heritage Seed Co. calling all seed savers,Food,Food,USD,2011-07-01 00:00:00,2011-04-02 08:44:00,successful,261,US,11206.11,11206.11,10000.0,89,89
286135,525552807,"Wolf & Crow ""Folklore"" Album",Country & Folk,Music,USD,2012-05-28 00:00:00,2012-03-29 06:26:00,successful,140,US,8529.25,8529.25,7000.0,59,59
286209,525896818,Voldemort - Origins of the Heir,Fantasy,Film & Video,EUR,2016-05-11 00:00:00,2016-03-12 15:21:00,successful,317,IT,17677.99,17960.53,17022.05,59,59
286226,525986483,The Colonial Theatre's Campaign for The Next Century,Movie Theaters,Film & Video,USD,2017-09-12 00:00:00,2017-07-14 14:22:00,successful,185,US,250.0,53000.0,50000.0,59,59
286322,526553554,LIFE-SPOT - Powerful Solution,Hardware,Technology,USD,2013-12-15 00:00:00,2013-10-21 18:10:00,successful,373,US,36028.14,36028.14,25000.0,54,54
286363,52676231,"Willie Nile: Releasing the Record ""The Innocent Ones""",Music,Music,USD,2011-07-01 00:00:00,2011-04-02 17:45:00,failed,123,US,13721.0,13721.0,30000.0,89,89
286370,526807482,DisHonesty - A Documentary Feature Film,Documentary,Film & Video,USD,2014-05-09 00:00:00,2014-03-11 12:07:00,successful,2436,US,137254.84,137254.84,126000.0,58,58
286493,527416646,Smart Wrench,Product Design,Design,CAD,2014-08-01 00:00:00,2014-06-02 20:55:00,successful,121,CA,11779.57,11693.21,4576.24,59,59
286571,527824223,Where is our Water ?,Documentary,Film & Video,USD,2011-06-03 00:00:00,2011-04-04 04:06:00,successful,114,US,6596.25,6596.25,5000.0,59,59
286601,527957575,Bigmouth Funnelsâ„¢,Product Design,Design,AUD,2014-02-18 00:00:00,2013-12-20 19:09:00,successful,255,AU,2935.54,2982.37,1973.09,59,59
286638,528152915,"THE GRID, A BicycleÂ® Playing Card Deck by 4PM DESIGNS",Tabletop Games,Games,USD,2012-06-22 00:00:00,2012-04-27 21:01:00,successful,1473,US,47444.67,47444.67,5000.0,55,55
286852,52930327,Mint Julep Jazz Band's New Album - Battle Axe,Jazz,Music,USD,2015-03-12 00:00:00,2015-01-11 06:06:00,successful,429,US,14159.0,14159.0,12000.0,59,59
286896,529526885,Fidget Astrosphere (Handmade)- Relieve Your Stress,Product Design,Design,HKD,2017-04-29 00:00:00,2017-02-28 09:39:00,successful,104,HK,185.54,2307.79,1284.82,59,59
286900,529547787,caitlin linney makes an album!,Pop,Music,USD,2011-12-03 00:00:00,2011-10-04 00:26:00,successful,119,US,7750.0,7750.0,7000.0,59,59
286950,529841546,Life Without Lights,Photography,Photography,USD,2011-12-23 00:00:00,2011-11-01 05:13:00,successful,159,US,15523.0,15523.0,13500.0,51,51
287024,530299408,The Infinity Pedal,Product Design,Design,USD,2014-04-30 00:00:00,2014-03-01 19:06:00,successful,555,US,88267.6,88267.6,85000.0,59,59
287172,531051021,Who is Lydia Loveless? -- a new rock doc from Gorman Bechard,Documentary,Film & Video,USD,2015-03-19 00:00:00,2015-01-21 13:44:00,successful,266,US,33787.0,33787.0,27500.0,56,56
287229,531365995,No Holds Barred Crosswords,Puzzles,Games,USD,2013-11-09 00:00:00,2013-09-10 23:43:00,successful,239,US,3674.0,3674.0,2000.0,59,59
287302,531731756,Fifth&Brannan Fall/Winter 2011 Collection,Fashion,Fashion,USD,2011-05-07 00:00:00,2011-03-07 10:49:00,successful,213,US,13720.0,13720.0,8000.0,60,60
287391,532247891,New Drag n' Drop Mobile App Creator,Software,Technology,EUR,2016-10-18 00:00:00,2016-08-19 18:17:00,successful,525,ES,0.0,22936.83,3265.8,59,59
287586,533169522,RagLite (Canceled),Technology,Technology,USD,2014-06-16 00:00:00,2014-04-17 23:42:00,canceled,143,US,19603.0,19603.0,25000.0,59,59
287684,533725602,The Bridge - The First Truly Universal Remote,Product Design,Design,USD,2012-01-01 00:00:00,2011-11-01 23:15:00,failed,143,US,12761.0,12761.0,59000.0,60,60
287767,53417512,THE MIRACLE MAN,Narrative Film,Film & Video,USD,2011-01-08 00:00:00,2010-11-12 22:17:00,failed,118,US,7262.0,7262.0,10000.0,56,56
287951,535076021,Calibur Prints,Product Design,Design,USD,2013-08-23 00:00:00,2013-06-24 16:34:00,successful,409,US,16236.0,16236.0,15000.0,59,59
288079,535751589,SeatDreamzzz: The world's most versatile sleeping-mask!,Product Design,Design,USD,2018-01-19 00:00:00,2017-11-20 14:40:00,live,102,US,2872.0,5878.0,25000.0,59,59
288146,536085943,Album QW4RTZ,Pop,Music,CAD,2016-08-10 00:00:00,2016-06-11 19:51:00,successful,309,CA,7862.75,13434.3,11560.69,59,59
288198,536349338,The Handmade Stainless Steel Everlasting Mechanical Pencil.,Product Design,Design,GBP,2015-04-28 00:00:00,2015-02-27 17:12:00,successful,295,GB,24247.56,24070.56,1543.28,59,59
288256,536659914,Minimal 360 | Sharing just got easier.,Product Design,Design,CAD,2017-11-18 00:00:00,2017-09-19 13:59:00,successful,644,CA,1337.24,15956.86,7869.06,59,59
288375,537320718,The Cooler Bandits,Documentary,Film & Video,USD,2010-12-29 00:00:00,2010-10-30 20:54:00,successful,128,US,15335.0,15335.0,15000.0,59,59
288376,537332883,Roswell Rudd Records An Album Of Standards,Jazz,Music,USD,2012-04-14 00:00:00,2012-02-14 01:12:00,successful,334,US,21129.33,21129.33,20000.0,59,59
288399,537466360,The Gayme,Tabletop Games,Games,USD,2014-06-30 00:00:00,2014-05-01 18:15:00,successful,172,US,5358.5,5358.5,2000.0,59,59
288405,537498384,Keebunga Waterproof Key Case,Product Design,Design,GBP,2015-01-31 00:00:00,2014-12-09 20:28:00,failed,229,GB,23618.83,23205.12,38294.81,52,52
288491,537935327,Crimson Chronicles Book App for the iPad/iPhone,Digital Art,Art,USD,2012-09-20 00:00:00,2012-07-22 20:54:00,successful,105,US,8875.0,8875.0,5000.0,59,59
288528,538105628,"Akimenko Meats, Bringing Locally and Sustainably Raised Meats to Our Community ",Food,Food,USD,2010-06-15 00:00:00,2010-03-17 22:08:00,successful,201,US,16405.0,16405.0,15000.0,89,89
288544,538191351,The Raid,Animation,Film & Video,USD,2010-04-09 00:00:00,2010-01-09 06:33:00,successful,327,US,16107.0,16107.0,12000.0,89,89
288906,539999842,EmmaRuthRundle / release of experimental guitar recordings ,World Music,Music,USD,2011-04-12 00:00:00,2011-02-10 10:29:00,successful,102,US,2977.76,2977.76,2000.0,60,60
288912,540046267,Invisible Illness: a documentary about cancer & survival,Documentary,Film & Video,USD,2017-07-12 00:00:00,2017-05-13 03:58:00,successful,231,US,8600.55,23757.94,20000.0,59,59
289070,540898084,"Allie Sealey: ""Best Friend"" EP in memory of Grandpa",Country & Folk,Music,USD,2017-07-09 00:00:00,2017-05-10 23:26:00,successful,104,US,245.0,6518.0,2000.0,59,59
289132,541209454,WristEase Ergobands Ergonomic Wrist Supports With Patent,Product Design,Design,USD,2016-10-03 00:00:00,2016-08-04 00:40:00,failed,101,US,273.0,1728.0,30000.0,59,59
289251,541787943,Residuum and Asymptotes-Two Films by Esemplastic LLC,Narrative Film,Film & Video,USD,2015-07-17 00:00:00,2015-05-18 21:41:00,successful,105,US,22223.0,22223.0,22000.0,59,59
